"GeneName","Ensembl","ENTREZID","exp.1","exp.2","avg_log2FC","p_val","p_val_adj","pct.1","pct.2","Description"
"FCGRT","ENSG00000104870",2217,4.31969117503139,4.1554832471584,0.0560717599169132,0.0620639226266366,1,0.747,0.665,"Fc gamma receptor and transporter"
"RP11-27M24.1",NA,NA,0.0647452830898795,0.0627449558685134,0.0559036053610864,0.996129151081707,1,0.019,0.019,NA
"PTOV1","ENSG00000104960",53635,0.60324590531678,0.580815161475656,0.0558116657955026,0.0627399051318254,1,0.251,0.206,"PTOV1 extended AT-hook containing adaptor protein"
"COL21A1","ENSG00000124749",81578,0.0756490137545977,0.0732394736653829,0.0558018486258858,0.112106164691773,1,0.043,0.03,"collagen type XXI alpha 1 chain"
"ZNF273","ENSG00000198039",10793,0.0482286369977463,0.0468604998089221,0.0557696624541277,0.434520402447809,1,0.027,0.021,"zinc finger protein 273"
"VANGL2","ENSG00000162738",57216,0.08910278816744,0.0861919997153384,0.0556493018661466,0.179248577447198,1,0.035,0.025,"VANGL planar cell polarity protein 2"
"KRIT1","ENSG00000001631",889,0.351201679663946,0.338376614733399,0.0556356834525584,0.061984104714877,1,0.162,0.129,"KRIT1 ankyrin repeat containing"
"ELAVL1","ENSG00000066044",1994,0.523620289415389,0.504288306739374,0.0555910920015407,0.00397967067204417,1,0.24,0.178,"ELAV like RNA binding protein 1"
"ZC4H2","ENSG00000126970",55906,0.0546725076662779,0.053075948052189,0.0553429007234358,0.125441717396392,1,0.03,0.02,"zinc finger C4H2-type containing"
"CTNNB1","ENSG00000168036",1499,1.59196056105402,1.53257635203404,0.0552797274116081,0.00176090262952982,1,0.446,0.347,"catenin beta 1"
"ZBTB46","ENSG00000130584",140685,0.167232026671826,0.161406515216649,0.0552792977602201,0.0412187940688795,1,0.08,0.056,"zinc finger and BTB domain containing 46"
"PPP4R3B","ENSG00000275052",57223,0.301515212063828,0.290676484963896,0.0551072971950153,0.00180330417326355,1,0.158,0.107,"protein phosphatase 4 regulatory subunit 3B"
"RNF170","ENSG00000120925",81790,0.187091542582756,0.180543019634127,0.0550919257928868,0.0992572123126667,1,0.085,0.064,"ring finger protein 170"
"SCUBE2","ENSG00000175356",57758,0.0152219189223201,0.0151132931304162,0.0550485738921598,0.374215183009674,1,0.011,0.008,"signal peptide, CUB domain and EGF like domain containing 2"
"WDR1","ENSG00000071127",9948,1.26190899072349,1.21518076213802,0.0549847096714371,0.0150013489629961,1,0.427,0.351,"WD repeat domain 1"
"MCTP1","ENSG00000175471",79772,0.283010127959,0.27289657094765,0.0549404180745658,0.00377394553573116,1,0.132,0.089,"multiple C2 and transmembrane domain containing 1"
"RPN2","ENSG00000118705",6185,1.41474011833223,1.3623660571293,0.0549113184669218,0.01836403771732,1,0.451,0.373,"ribophorin II"
"TMEM35",NA,NA,0.0644979921609273,0.0625530074320047,0.0548563055693703,0.24844324629505,1,0.02,0.014,NA
"ZNHIT3","ENSG00000273611",9326,0.407453756491435,0.392733688298274,0.0547811972759,0.036260554434958,1,0.183,0.143,"zinc finger HIT-type containing 3"
"SNHG8","ENSG00000269893",100093630,1.41671742879719,1.36449804041405,0.0546698183314972,0.0529551311261108,1,0.413,0.357,"small nucleolar RNA host gene 8"
"MFSD8","ENSG00000164073",256471,0.0691690675756711,0.0670632168014336,0.0545710168015714,0.024281981217653,1,0.039,0.022,"major facilitator superfamily domain containing 8"
"ZNF605","ENSG00000196458",100289635,0.1149404035227,0.111138239886797,0.0545363784573092,0.199735923283265,1,0.046,0.034,"zinc finger protein 605"
"TM2D1","ENSG00000162604",83941,0.686040015198338,0.661086696426319,0.0544612755595378,0.0541116060719103,1,0.261,0.212,"TM2 domain containing 1"
"ABI1","ENSG00000136754",10006,0.397334997688481,0.383083348505542,0.0544376290743049,0.0199813690860732,1,0.188,0.143,"abl interactor 1"
"FIBP","ENSG00000172500",9158,0.89983941969501,0.866987480348202,0.0544250289277875,0.00701096190509966,1,0.349,0.276,"FGF1 intracellular binding protein"
"ZDHHC9","ENSG00000188706",51114,0.128629051510757,0.124331010551863,0.0543989057304444,0.00830552146733069,1,0.086,0.055,"zinc finger DHHC-type palmitoyltransferase 9"
"RBBP5","ENSG00000117222",5929,0.16574727508203,0.160079609564874,0.0543638021817725,0.388426725415436,1,0.077,0.067,"RB binding protein 5, histone lysine methyltransferase complex subunit"
"AQP3","ENSG00000165272",360,0.104322993566846,0.10095424039768,0.0539753605777644,0.132029756063773,1,0.049,0.036,"aquaporin 3 (Gill blood group)"
"THAP7","ENSG00000184436",80764,0.214717940774805,0.20729633761725,0.0539681827959839,0.0173691705413622,1,0.105,0.074,"THAP domain containing 7"
"HOPX","ENSG00000171476",84525,0.647191277656243,0.623895783178942,0.0539562364145515,0.00522234854586282,1,0.163,0.116,"HOP homeobox"
"MAN1B1","ENSG00000177239",11253,0.280307090623596,0.270488764885454,0.0539069884265821,0.0174269064283227,1,0.137,0.099,"mannosidase alpha class 1B member 1"
"VMA21","ENSG00000160131",203547,0.437331139212826,0.421774684569717,0.0538356757599456,0.0496986365165667,1,0.198,0.159,"vacuolar ATPase assembly factor VMA21"
"TSSC4","ENSG00000184281",10078,0.59543262268507,0.574089257539891,0.0538254079380652,0.0363750796211976,1,0.255,0.205,"tumor suppressing subtransferable candidate 4"
"ERVK3-1","ENSG00000142396",105372481,0.144687338151895,0.139859386262418,0.0537388887289638,0.0129485878014818,1,0.081,0.052,"endogenous retrovirus group K3 member 1"
"YWHAQ","ENSG00000134308",10971,1.88362011357121,1.81521295392816,0.0537367461255699,0.0372804243042776,1,0.531,0.449,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"RNF44","ENSG00000146083",22838,0.204676708099407,0.197655803027017,0.0537353753743859,0.0388581174424287,1,0.106,0.077,"ring finger protein 44"
"GPR146","ENSG00000164849",115330,1.41636265460347,1.36509703273257,0.0536759878356124,0.0955159102869426,1,0.373,0.32,"G protein-coupled receptor 146"
"POLR2F","ENSG00000100142",5435,1.65213835302234,1.59230097076709,0.053640506006986,0.000740483463229609,1,0.515,0.405,"RNA polymerase II, I and III subunit F"
"RNASEH2C","ENSG00000172922",84153,1.23496078571146,1.19041461803709,0.0535617211866599,0.121049175022136,1,0.412,0.36,"ribonuclease H2 subunit C"
"RP11-212P7.2",NA,NA,0.0531233319227932,0.0516526954267868,0.0534803412877896,0.0470299431286835,1,0.033,0.019,NA
"NQO2","ENSG00000124588",4835,0.323462695109942,0.312174463568663,0.0533865410931258,0.00672101379477752,1,0.158,0.112,"N-ribosyldihydronicotinamide:quinone reductase 2"
"KLHL2","ENSG00000109466",11275,0.140631472586306,0.135995070859224,0.0532825208223646,0.3861923930028,1,0.075,0.064,"kelch like family member 2"
"EFNA4","ENSG00000243364",1945,0.0900064676916931,0.0872128707914483,0.053164506817271,0.763108109582314,1,0.039,0.042,"ephrin A4"
"CCS","ENSG00000173992",9973,0.399515710793658,0.385527100656149,0.0531530698676461,0.0809075002217858,1,0.17,0.138,"copper chaperone for superoxide dismutase"
"MIR222HG","ENSG00000270069",NA,0.203737149946763,0.196842500614865,0.053064222957627,0.315192748456777,1,0.075,0.063,NA
"PPIB","ENSG00000166794",5479,3.88330123969306,3.74355175962794,0.0530543433775312,0.100106009069985,1,0.707,0.653,"peptidylprolyl isomerase B"
"KIAA1191","ENSG00000122203",57179,0.354934260348812,0.342596541994542,0.0529922552419968,0.04378934413134,1,0.172,0.135,"KIAA1191"
"PHB","ENSG00000167085",5245,1.13802593889732,1.09749454304218,0.0529284934229189,0.0103978193157,1,0.411,0.333,"prohibitin 1"
"TMEM203","ENSG00000187713",94107,0.160231670591545,0.154924647357467,0.0529112348158693,0.0285822786262662,1,0.094,0.066,"transmembrane protein 203"
"N4BP1","ENSG00000102921",9683,0.216203800015446,0.20890549270451,0.0527438680504009,0.00733035755236611,1,0.118,0.08,"NEDD4 binding protein 1"
"TRIP10","ENSG00000125733",9322,0.435050638884864,0.419896590560828,0.0527416345831917,0.0578727560135216,1,0.171,0.137,"thyroid hormone receptor interactor 10"
"CARD19","ENSG00000165233",84270,0.650628925976179,0.627740236153581,0.0527322436007135,0.0345248205279924,1,0.276,0.222,"caspase recruitment domain family member 19"
"RP11-262H14.4",NA,NA,0.0689299110329022,0.0669227337444102,0.0526556547672512,0.0688460235480076,1,0.035,0.022,NA
"TRMT44","ENSG00000155275",152992,0.0622076390085892,0.0604422365909574,0.0526356641430037,0.123430716514414,1,0.027,0.017,"tRNA methyltransferase 44 homolog"
"ABHD4","ENSG00000100439",63874,0.0868849739691058,0.0842369472905748,0.0526104746875427,0.0627659584107458,1,0.046,0.03,"abhydrolase domain containing 4, N-acyl phospholipase B"
"TNFSF12","ENSG00000239697",8742,0.431059347462097,0.416096445122549,0.0525759572247926,0.0414457422791762,1,0.181,0.143,"TNF superfamily member 12"
"COPB1","ENSG00000129083",1315,0.396405166977042,0.382707077743481,0.0524832151291266,0.000898489769187549,1,0.183,0.124,"COPI coat complex subunit beta 1"
"GRPEL2","ENSG00000164284",134266,0.282539081644044,0.272926985300759,0.0523875639189895,0.0609902717767404,1,0.115,0.088,"GrpE like 2, mitochondrial"
"HECTD1","ENSG00000092148",25831,0.651388430875523,0.628693493987737,0.0522255972367359,0.00539802302467768,1,0.256,0.194,"HECT domain E3 ubiquitin protein ligase 1"
"MLLT3","ENSG00000171843",4300,0.198638298222953,0.19204918077149,0.0521555811156498,0.0101022718008027,1,0.085,0.055,"MLLT3 super elongation complex subunit"
"HK1","ENSG00000156515",3098,0.346629174028781,0.334800448561875,0.0520913846005309,0.00323277150494488,1,0.177,0.125,"hexokinase 1"
"EDF1","ENSG00000107223",8721,5.38294585730597,5.19251933012328,0.0520900890183711,0.0658824374426357,1,0.815,0.752,"endothelial differentiation related factor 1"
"MCMBP","ENSG00000197771",79892,0.371921794690942,0.359237506714416,0.0519255134059668,0.00909437568855131,1,0.176,0.13,"minichromosome maintenance complex binding protein"
"SMIM14","ENSG00000163683",201895,0.79918323679844,0.771487160866943,0.0517522038624043,0.0414813786661054,1,0.28,0.232,"small integral membrane protein 14"
"PRELID2","ENSG00000186314",153768,0.102660992851727,0.0995080362159612,0.0517467919024472,0.361652879201507,1,0.046,0.037,"PRELI domain containing 2"
"MANF","ENSG00000145050",7873,1.17250022908541,1.13180563530737,0.0515538223875239,0.0195595524683676,1,0.371,0.3,"mesencephalic astrocyte derived neurotrophic factor"
"MT-ATP6","ENSG00000198899",4508,35.9051709537328,34.6454004209775,0.0515471319190661,0.00941524336755604,1,0.984,0.939,"ATP synthase F0 subunit 6"
"TMEM263","ENSG00000151135",90488,0.237780661199153,0.229901241201835,0.0515332375470883,0.0328498155950348,1,0.125,0.093,"transmembrane protein 263"
"DDI2","ENSG00000197312",84301,0.127191866142677,0.123194473763733,0.0515157580302676,0.0294905312311012,1,0.068,0.046,"DNA damage inducible 1 homolog 2"
"C19orf24",NA,NA,0.690068250206254,0.666404031410374,0.0513476248437366,0.0394402733187849,1,0.283,0.228,NA
"HMG20B","ENSG00000064961",10362,0.656915978006336,0.63448281069895,0.0511844041131401,0.00772801700305904,1,0.274,0.21,"high mobility group 20B"
"SNHG9","ENSG00000255198",NA,0.357490018807013,0.345500370595721,0.0511568048566065,0.000350721912788382,1,0.177,0.116,NA
"KAT6B","ENSG00000156650",23522,0.260868442313417,0.252278393261999,0.0509657460264394,0.044659098189894,1,0.123,0.093,"lysine acetyltransferase 6B"
"SLC39A9","ENSG00000029364",55334,0.177107755072655,0.17143763419122,0.0508602607921453,0.000636471148487386,1,0.109,0.064,"solute carrier family 39 member 9"
"HNRNPA3","ENSG00000170144",220988,2.51704452889014,2.43032797361782,0.0508556634518793,0.0351088980615977,1,0.621,0.533,"heterogeneous nuclear ribonucleoprotein A3"
"ZNF320","ENSG00000182986",162967,0.0495414829251175,0.0482905269331732,0.0508503721742732,0.160733443139817,1,0.027,0.017,"zinc finger protein 320"
"MYEOV2",NA,NA,1.78432107606378,1.72300109318717,0.05084087392638,0.00421275039970117,1,0.541,0.445,NA
"BCL9L","ENSG00000186174",283149,0.116050029370588,0.11249956256713,0.0508010718145284,0.318036242401961,1,0.051,0.041,"BCL9 like"
"NECAP2","ENSG00000157191",55707,1.00766737015505,0.973279555955106,0.0507825640377472,0.00245542315658879,1,0.364,0.281,"NECAP endocytosis associated 2"
"SRRM2","ENSG00000167978",23524,2.11629196988665,2.04376470736921,0.0506378393702096,0.0111703158801827,1,0.568,0.479,"serine/arginine repetitive matrix 2"
"MFSD14B","ENSG00000148110",84641,0.200575282157204,0.194133618135265,0.0505540623427505,0.0437168367888318,1,0.105,0.077,"major facilitator superfamily domain containing 14B"
"JPX","ENSG00000225470",554203,0.381357175541279,0.368700260165705,0.0505154252278091,0.000773458981852321,1,0.184,0.123,"JPX transcript, XIST activator"
"MRRF","ENSG00000148187",92399,0.194943985800701,0.188710174549056,0.0504479018085795,0.00521817200378935,1,0.108,0.071,"mitochondrial ribosome recycling factor"
"PRPF40A","ENSG00000196504",55660,0.91626015584629,0.885290125541035,0.0503652876565798,0.056391214388995,1,0.33,0.279,"pre-mRNA processing factor 40 homolog A"
"ULK2","ENSG00000083290",9706,0.051259133644042,0.049967154980717,0.0503251281305888,0.238625127257648,1,0.028,0.02,"unc-51 like autophagy activating kinase 2"
"FANCM","ENSG00000187790",57697,0.0441465627606403,0.0430989496692964,0.0503074578096276,0.751628530009988,1,0.018,0.016,"FA complementation group M"
"HEATR5B","ENSG00000008869",54497,0.0689404712836762,0.0670468111645222,0.050230265089048,0.0390657850718668,1,0.041,0.024,"HEAT repeat containing 5B"
"FBXO34","ENSG00000178974",55030,0.130562611575183,0.126564540960535,0.0501830663585316,0.653241534132408,1,0.057,0.052,"F-box protein 34"
"PSMB8","ENSG00000204264",5696,2.89672346307185,2.79825826849289,0.0501328137490791,0.00615513890008535,1,0.657,0.552,"proteasome 20S subunit beta 8"
"C3orf58",NA,NA,0.160906236494848,0.155910845108046,0.049814554562432,0.0351290746192726,1,0.09,0.064,NA
"NCK1","ENSG00000158092",4690,0.514089040016646,0.497127428837078,0.0497547801857799,0.0676801400109621,1,0.205,0.168,"NCK adaptor protein 1"
"UACA","ENSG00000137831",55075,1.7150767428284,1.65754745263168,0.0496284778225468,0.0119617770567379,1,0.431,0.355,"uveal autoantigen with coiled-coil domains and ankyrin repeats"
"NDUFB4","ENSG00000065518",4710,2.69291573844731,2.60257288280325,0.0494888449807673,0.0578065918297701,1,0.641,0.565,"NADH:ubiquinone oxidoreductase subunit B4"
"PSMD3","ENSG00000108344",5709,0.583894934058052,0.564671325075251,0.049488416557493,0.0069471860473107,1,0.248,0.189,"proteasome 26S subunit, non-ATPase 3"
"GIMAP4","ENSG00000133574",55303,2.97462636840347,2.87479055386521,0.0494854782230607,0.0427446801220583,1,0.607,0.533,"GTPase, IMAP family member 4"
"AGPAT2","ENSG00000169692",10555,0.60721475750571,0.587230800777092,0.0494245672819954,0.00231680319354868,1,0.24,0.176,"1-acylglycerol-3-phosphate O-acyltransferase 2"
"C7orf43",NA,NA,0.0495241491401832,0.0483252441798931,0.0493373197451819,0.276830752365096,1,0.025,0.018,NA
"CNOT7","ENSG00000198791",29883,0.732077635948981,0.707938294596665,0.0493232112449751,0.00994595563150283,1,0.293,0.228,"CCR4-NOT transcription complex subunit 7"
"LONP2","ENSG00000102910",83752,0.483433311432043,0.4677175472921,0.0491183006121365,0.00312637660833983,1,0.2,0.144,"lon peptidase 2, peroxisomal"
"LENG1","ENSG00000105617",79165,0.452798561331421,0.438116437665317,0.0490913496352681,0.0064530180829742,1,0.198,0.145,"leukocyte receptor cluster member 1"
"STK40","ENSG00000196182",83931,0.173778301388369,0.168434938505511,0.0490563155472166,0.106333594695033,1,0.08,0.061,"serine/threonine kinase 40"
"HOXA5","ENSG00000106004",3202,0.868138088305951,0.839610741639984,0.0490055022308399,0.000340916562763702,1,0.265,0.184,"homeobox A5"
"PSMF1","ENSG00000125818",9491,0.684254581471956,0.661898260915647,0.0489407086421367,0.00551098307085517,1,0.29,0.222,"proteasome inhibitor subunit 1"
"SH2B1","ENSG00000178188",25970,0.204131654010505,0.197789803243416,0.0489380583851826,0.143204448874972,1,0.093,0.073,"SH2B adaptor protein 1"
"GJC1","ENSG00000182963",10052,0.0348588388586662,0.0341677291824448,0.0487279468126642,0.0468924694161158,1,0.022,0.011,"gap junction protein gamma 1"
"KLHDC8B","ENSG00000185909",200942,0.278832032146576,0.270055947707311,0.0486332904021671,0.021676428532542,1,0.138,0.102,"kelch domain containing 8B"
"NR2F6","ENSG00000160113",2063,0.230554154421288,0.223382094296339,0.0486094703225888,0.0167928523886146,1,0.128,0.092,"nuclear receptor subfamily 2 group F member 6"
"CD84","ENSG00000066294",8832,0.0190153315408886,0.0188569476458696,0.0482470538671844,0.597334264998457,1,0.008,0.01,"CD84 molecule"
"KMT2A","ENSG00000118058",4297,0.621796911700967,0.601814355695658,0.0482449220706872,0.01180569557119,1,0.247,0.192,"lysine methyltransferase 2A"
"CDC42EP1","ENSG00000128283",11135,0.686309261776128,0.664209187440521,0.0482359067612681,0.000538829628008928,1,0.261,0.183,"CDC42 effector protein 1"
"HARBI1","ENSG00000180423",283254,0.0196808021662407,0.0195013026332256,0.0481921348424983,0.105312630820487,1,0.014,0.007,"harbinger transposase derived 1"
"POGLUT1","ENSG00000163389",56983,0.207155463097627,0.200820619940933,0.0481659100729446,0.645199590335876,1,0.085,0.079,"protein O-glucosyltransferase 1"
"FGD3","ENSG00000127084",89846,0.0253760848994482,0.025010268836943,0.0481480375420835,0.441752406254914,1,0.013,0.009,"FYVE, RhoGEF and PH domain containing 3"
"TMEM185A","ENSG00000269556",84548,0.121651890142436,0.118127757411093,0.0481269671105569,0.0959681695498901,1,0.062,0.045,"transmembrane protein 185A"
"MED13L","ENSG00000123066",23389,0.400285875040992,0.387640423280766,0.0480514653691266,0.103713107189123,1,0.163,0.134,"mediator complex subunit 13L"
"ZNF816","ENSG00000180257",125893,0.0236026305837318,0.0232967392493261,0.0480451921710765,0.0349029415335827,1,0.018,0.008,"zinc finger protein 816"
"FNBP4","ENSG00000109920",23360,0.536177671684039,0.519104162905519,0.0479862193843469,0.0807677711721825,1,0.212,0.175,"formin binding protein 4"
"CCDC159","ENSG00000183401",126075,0.221007207440034,0.214248650250808,0.0479571701978712,0.0394445305882557,1,0.103,0.075,"coiled-coil domain containing 159"
"TMEM59","ENSG00000116209",9528,3.81193357276346,3.68802841669065,0.0478560377335995,0.0740815391006967,1,0.747,0.663,"transmembrane protein 59"
"MCEMP1","ENSG00000183019",199675,0.175145693049377,0.169900183069264,0.0478421355867198,0.908466978191835,1,0.048,0.047,"mast cell expressed membrane protein 1"
"MESDC2",NA,NA,1.13848614304445,1.10183842085716,0.0478161558265177,0.000122178187277656,1,0.39,0.285,NA
