B	CD4+ T	CD8+ T1	CD8+ T2	CD8+ T3	DNAJB1+PTGDR+ NK	Endo	Epi	Fibro	KLRC2+PTGDR+ NK	Mast	Myeloid	Oligo	pDC	PTGDR- NK	PTGDR+ NK1	PTGDR+ NK2	PTGDS+PTGDR+ NK
GSM773590	0.0509234350051254	-0.119734562790323	0.189420359711343	-0.0650449790255116	-0.306585248409035	-0.142335315469133	0.0688905762910179	-0.349073409654375	0.0703725713946535	-0.0532972290208974	-0.320629962781809	0.0253342803980464	-0.423706813944074	-0.375546890927048	0.241760880272292	-0.0519019041028247	0.0488132077689012	-0.177726897388589
GSM773591	-0.35549367245865	-0.230653858212692	0.0264135263969371	-0.1981935424178	-0.297959429207408	-0.21828269283709	0.135341946686544	-0.0994046710551725	0.0675434092594542	-0.0895676428561098	-0.175173454364019	0.176516469208498	-0.457144519502165	-0.354090572390381	0.0852932628433591	-0.16908847717314	-0.0287415949512769	-0.158094992604102
GSM773592	-0.256618759996406	-0.161009370482459	-0.156924008324021	-0.291349035289604	-0.360411895869129	-0.317115045799889	-0.0597521509565624	-0.263269391459999	0.0956677292728506	-0.357969298106212	-0.238422658656799	-0.0357811628915261	-0.441417154193081	-0.407115039154747	-0.0768310853052742	-0.284786802997341	-0.154726508115061	-0.187904842113083
GSM773593	-0.273044823054406	-0.191047054895468	0.0405018520431487	-0.163191794009854	-0.351619221953775	-0.229684241039098	0.0901163748899994	-0.243380653207743	0.0224438211471648	-0.169116531036318	-0.329925346065212	0.0546000021765233	-0.466817298751723	-0.396369737382273	0.0770204147548156	-0.173868514309463	-0.0533193155281926	-0.163794297657821
GSM773594	0.0294362270702265	-0.231157111287443	0.0891719993986378	-0.134215439530169	-0.37489984894795	-0.243749531915137	0.292071286306322	-0.129515450738639	0.252403875779319	-0.0386982695318015	-0.113038138712737	-0.174487581146596	-0.331558660736388	-0.327097778221396	0.103124324334398	0.00627112789297092	-0.03770619557827	-0.164487313564064
GSM773595	-0.128896982525832	-0.212870654256789	0.0214537101524034	-0.16456288849611	-0.350532696224622	-0.26039500901437	0.0796756313224095	-0.273175940791429	0.074791497502453	-0.239637449820635	-0.0665522963531727	-0.0242268779872786	-0.539412237154889	-0.359758399603081	0.0602319312795988	-0.167388624222673	-0.0438705933833039	-0.217175008278833
GSM773596	-0.235862276869847	-0.141636621033157	0.116235341776974	-0.107291238842093	-0.38644182214209	-0.194907313811107	0.266249725806215	-0.193874895086861	0.187896113376063	-0.164103519342028	-0.10638657943296	-0.0154275345314885	-0.483844560427816	-0.345522236856123	0.103845913615113	-0.108141073392539	-0.0551570760365855	-0.167825172142047
GSM773597	-0.241292221977439	-0.245746439881985	0.0685997842357012	-0.145474457288781	-0.412081768007289	-0.201877231694493	0.122798319332915	-0.312021132801745	-0.0631515357237697	-0.250890251975227	-0.188738509449636	0.0143646753844811	-0.505638294112083	-0.290628234385879	0.0780193625004479	-0.0983395448044456	-0.0666275626355202	-0.200948604649348
GSM773598	-0.220924564313563	-0.278988369782232	-0.0606493670331026	-0.119752308371711	-0.302793294565688	-0.259272161878359	-0.0435642392680466	-0.428599046316292	-0.0263925753345818	-0.0729115253600262	-0.0746268682768835	-0.198330354113066	-0.467965621510526	-0.342105992251684	0.0274759638131409	-0.172700843546706	-0.108220596750376	-0.0732044481357934
GSM773599	0.00735629728407157	-0.181331585608792	0.0760133111122871	-0.145613212360617	-0.330781708336577	-0.17065859631483	0.101475848447453	-0.300326420647439	0.0271012671915648	-0.122260353876602	-0.276797504482696	0.0432889979337722	-0.433505624448671	-0.273217187060245	0.142989638512274	-0.0836105739795343	0.00331764647309237	-0.103778390060917
